domain,city,phone_seo,phone_ad,phone_common,all_phones,email,address,country,telegram,whatsapp,yandex_map_url,twogis_map_url,google_map_url
armavir.inmetprom.ru,Армавир,,,+7 (861) 944-64-28,8619446428;9034116428,armavir@inmetprom.ru,"улица Лавриненко, 100",Россия,imp_manager8,7 (903) 411-64-28,,,
podolsk.inmetprom.ru,Подольск,,,+7 (495) 755-36-28,4957553628;9037553628,podolsk@inmetprom.ru,"улица Клемента Готвальда, 6В",Россия,imp_manager5,7 (903) 755-38-06,,,
abakan.inmetprom.ru,Абакан,,,+7 (390) 231-32-36,3902313236;9639546236,abakan@inmetprom.ru,"улица Пушкина, 165",Россия,imp_manager2,7 (963) 452-32-49,https://yandex.ru/maps/org/inmetprom/227738824709/,https://2gis.ru/abakan/firm/70000001094709250,
yuzhno-sahalinsk.inmetprom.ru,Южно-Сахалинск,,,+7 (424) 244-06-88,4242440688;9621200688,yuzhno-sahalinsk@inmetprom.ru,"Комсомольская улица, 259В",Россия,imp_manager2,7 (963) 452-32-49,https://yandex.ru/maps/org/inmetprom/78207637740/,https://2gis.ru/yuzhnosakhalinsk/firm/70000001095048937,
petropavlovsk-kamchatskiy.inmetprom.ru,Петропавловск-Камчатский,,,+7 (421) 268-06-65,4212680665;9098020665,petropavlovsk-kamchatskiy@inmetprom.ru,"улица Беринга, 115А",Россия,imp_manager2,7 (963) 452-32-49,,,
syzran.inmetprom.ru,Сызрань,,,+7 (846) 267-10-72,8462671072;9053001072,syzran@inmetprom.ru,"Советская улица, 34",Россия,imp_manager9,7 (962) 611-16-88,,,
norilsk.inmetprom.ru,Норильск,,,+7 (391) 296-81-18,3912968118;9059768118,norilsk@inmetprom.ru,"Ленинский проспект, 35",Россия,imp_manager2,7 (963) 452-32-49,,,
zlatoust.inmetprom.ru,Златоуст,,,+7 (351) 223-63-80,3512236380;9191236380,zlatoust@inmetprom.ru,"улица Скворцова, 7",Россия,imp_manager4,7 (919) 123-63-80,,,
kamensk-uralskiy.inmetprom.ru,Каменск-Уральский,,,+7 (343) 202-38-68,3432023868;9506313868,kamensk-uralskiy@inmetprom.ru,"4-я Пятилетка улица, 49",Россия,imp_manager9,7 (962) 611-16-88,,,
mytishchi.inmetprom.ru,Мытищи,,,+7 (495) 755-36-28,4957553628;9037553628,mytishchi@inmetprom.ru,"улица Колпакова, 24А",Россия,imp_manager5,7 (903) 755-38-06,,,
lyubertsy.inmetprom.ru,Люберцы,,,+7 (495) 755-36-28,4957553628;9037553628,lyubertsy@inmetprom.ru,"Новая улица, с9А",Россия,imp_manager5,7 (903) 755-38-06,,,
volgodonsk.inmetprom.ru,Волгодонск,,,+7 (863) 206-66-28,8632066628;9662066628,volgodonsk@inmetprom.ru,"Пионерская улица, 82",Россия,imp_manager8,7 (903) 411-64-28,,,
novocherkassk.inmetprom.ru,Новочеркасск,,,+7 (863) 206-66-28,8632066628;9662066628,novocherkassk@inmetprom.ru,"Харьковское шоссе, 7",Россия,imp_manager8,7 (903) 411-64-28,,,
nahodka.inmetprom.ru,Находка,,,+7 (423) 254-01-18,4232540118;9025240118,nahodka@inmetprom.ru,"Школьная улица, 6",Россия,imp_manager2,7 (963) 452-32-49,,,
ussuriysk.inmetprom.ru,Уссурийск,,,+7 (423) 254-01-18,4232540118;9025240118,ussuriysk@inmetprom.ru,"улица Некрасова, 252",Россия,imp_manager2,7 (963) 452-32-49,,,
berezniki.inmetprom.ru,Березники,,,+7 (342) 259-20-56,3422592056;9641902056,berezniki@inmetprom.ru,"улица Химиков, 7",Россия,imp_manager3,7 (909) 060-61-97,,,
salavat.inmetprom.ru,Салават,,,+7 (347) 299-64-67,3472996467;9608006467,salavat@inmetprom.ru,"бульвар Космонавтов, 40",Россия,imp_manager9,7 (962) 611-16-88,,,
elektrostal.inmetprom.ru,Электросталь,,,+7 (495) 755-36-28,4957553628;9037553628,elektrostal@inmetprom.ru,"проспект Ленина, 25",Россия,imp_manager5,7 (903) 755-38-06,,,
kerch.inmetprom.ru,Керчь,,,+7 (869) 288-98-68,8692889868,kerch@inmetprom.ru,"улица Кирова, 45",Россия,imp_manager8,7 (903) 411-64-28,,,
miass.inmetprom.ru,Миасс,,,+7 (351) 223-63-80,3512236380;9191236380,miass@inmetprom.ru,"улица Богдана Хмельницкого, 26А",Россия,imp_manager4,7 (919) 123-63-80,,,
melitopol.inmetprom.ru,Мелитополь,,,+7 (903) 755-36-28,9037553628,melitopol@inmetprom.ru,"улица Фрунзе, 25",Россия,imp_manager8,7 (903) 411-64-28,,,
pervouralsk.inmetprom.ru,Первоуральск,,,+7 (343) 202-38-68,3432023868;9506313868,pervouralsk@inmetprom.ru,"улица Ватутина, 72",Россия,imp_manager9,7 (962) 611-16-88,,,
rubtsovsk.inmetprom.ru,Рубцовск,,,+7 (385) 225-16-80,3852251680;9039476680,rubtsovsk@inmetprom.ru,"переулок Улежникова, 3Б",Россия,imp_manager2,7 (963) 452-32-49,,,
almetevsk.inmetprom.ru,Альметьевск,,,+7 (843) 253-28-86,8432532886;9033052886,almetevsk@inmetprom.ru,"улица Радищева, 45",Россия,imp_manager6,7 (963) 230-68-80,,,
kovrov.inmetprom.ru,Ковров,,,+7 (495) 755-36-28,4957553628;9037553628,kovrov@inmetprom.ru,"улица Абельмана, 16",Россия,imp_manager5,7 (903) 755-38-06,,,
kolomna.inmetprom.ru,Коломна,,,+7 (495) 755-36-28,4957553628;9037553628,kolomna@inmetprom.ru,"площадь Восстания, 7",Россия,imp_manager5,7 (903) 755-38-06,,,
maykop.inmetprom.ru,Майкоп,,,+7 (861) 944-64-28,8619446428;9034116428,maykop@inmetprom.ru,"Шоссейная улица, 74",Россия,imp_manager8,7 (903) 411-64-28,,,
pyatigorsk.inmetprom.ru,Пятигорск,,,+7 (865) 269-28-86,8652692886;9064792886,pyatigorsk@inmetprom.ru,"Оранжерейный проезд, 14",Россия,imp_manager8,7 (903) 411-64-28,https://yandex.ru/maps/org/inmetprom/120860323866/,октазали,
odintsovo.inmetprom.ru,Одинцово,,,+7 (495) 755-36-28,4957553628;9037553628,odintsovo@inmetprom.ru,"Садовая улица, 3Б",Россия,imp_manager5,7 (903) 755-38-06,,,
kopeysk.inmetprom.ru,Копейск,,,+7 (351) 223-63-80,3512236380;9191236380,kopeysk@inmetprom.ru,"проспект Славы, 10",Россия,imp_manager4,7 (919) 123-63-80,,,
hasavyurt.inmetprom.ru,Хасавюрт,,,+7 (495) 755-36-28,4957553628;9037553628,hasavyurt@inmetprom.ru,"улица Тотурбиева, 206",Россия,imp_manager5,7 (903) 755-38-06,,,
novomoskovsk.inmetprom.ru,Новомосковск,,,+7 (487) 271-68-18,4872716818;9674316818,novomoskovsk@inmetprom.ru,"улица Маяковского, 30",Россия,imp_manager5,7 (903) 755-38-06,,,
kislovodsk.inmetprom.ru,Кисловодск,,,+7 (865) 269-28-86,8652692886;9064792886,kislovodsk@inmetprom.ru,"проспект Победы, 33А",Россия,imp_manager8,7 (903) 411-64-28,,,
serpuhov.inmetprom.ru,Серпухов,,,+7 (495) 755-36-28,4957553628;9037553628,serpuhov@inmetprom.ru,"улица Пушечная, 16А",Россия,imp_manager5,7 (903) 755-38-06,,,
novocheboksarsk.inmetprom.ru,Новочебоксарск,,,+7 (835) 248-09-38,8352480938;9033220938,novocheboksarsk@inmetprom.ru,"Советская улица, 53А",Россия,imp_manager5,7 (903) 755-38-06,,,
nefteyugansk.inmetprom.ru,Нефтеюганск,,,+7 (346) 270-58-68,3462705868;9088905868,nefteyugansk@inmetprom.ru,"микрорайон 16А, 63",Россия,imp_manager2,7 (963) 452-32-49,,,
dimitrovgrad.inmetprom.ru,Димитровград,,,+7 (842) 273-00-16,8422730016;9053490016,dimitrovgrad@inmetprom.ru,"улица Богдана Хмельницкого, 100А",Россия,imp_manager6,7 (963) 230-68-80,,,
neftekamsk.inmetprom.ru,Нефтекамск,,,+7 (347) 299-64-67,3472996467;9608006467,neftekamsk@inmetprom.ru,"Новая улица, 1А",Россия,imp_manager9,7 (962) 611-16-88,,,
cherkessk.inmetprom.ru,Черкесск,,,+7 (865) 269-28-86,8652692886;9064792886,cherkessk@inmetprom.ru,"Фабричная улица, 212",Россия,imp_manager8,7 (903) 411-64-28,,,
orehovo-zuevo.inmetprom.ru,Орехово-Зуево,,,+7 (495) 755-36-28,4957553628;9037553628,orehovo-zuevo@inmetprom.ru,"Московская улица, 2",Россия,imp_manager5,7 (903) 755-38-06,,,
derbent.inmetprom.ru,Дербент,,,+7 (495) 755-36-28,4957553628;9037553628,derbent@inmetprom.ru,"проспект Агасиева, 27",Россия,imp_manager5,7 (903) 755-38-06,,,
kamyshin.inmetprom.ru,Камышин,,,+7 (844) 260-58-86,8442605886;9627595886,kamyshin@inmetprom.ru,"Текстильная улица, 44",Россия,imp_manager8,7 (903) 411-64-28,,,
nevinnomyssk.inmetprom.ru,Невинномысск,,,+7 (865) 269-28-86,8652692886;9064792886,nevinnomyssk@inmetprom.ru,"улица Энгельса, 99",Россия,imp_manager8,7 (903) 411-64-28,,,
krasnogorsk.inmetprom.ru,Красногорск,,,+7 (495) 755-36-28,4957553628;9037553628,krasnogorsk@inmetprom.ru,"Почтовая улица, 3",Россия,imp_manager5,7 (903) 755-38-06,,,
murom.inmetprom.ru,Муром,,,+7 (495) 755-36-28,4957553628;9037553628,murom@inmetprom.ru,"Привокзальная улица, 2",Россия,imp_manager5,7 (903) 755-38-06,,,
bataysk.inmetprom.ru,Батайск,,,+7 (863) 206-66-28,8632066628;9662066628,bataysk@inmetprom.ru,"улица Максима Горького, 356Е",Россия,imp_manager8,7 (903) 411-64-28,,,
novoshahtinsk.inmetprom.ru,Новошахтинск,,,+7 (863) 206-66-28,8632066628;9662066628,novoshahtinsk@inmetprom.ru,"проспект Ленина, 52",Россия,imp_manager8,7 (903) 411-64-28,,,
sergiev-posad.inmetprom.ru,Сергиев Посад,,,+7 (495) 755-36-28,4957553628;9037553628,sergiev-posad@inmetprom.ru,"Московское шоссе, 42",Россия,imp_manager5,7 (903) 755-38-06,,,
shchyolkovo.inmetprom.ru,Щёлково,,,+7 (495) 755-36-28,4957553628;9037553628,shchyolkovo@inmetprom.ru,"улица Неделина, 22",Россия,imp_manager5,7 (903) 755-38-06,,,
kyzyl.inmetprom.ru,Кызыл,,,+7 (391) 296-81-18,3912968118;9059768118,kyzyl@inmetprom.ru,"улица Тувинских Добровольцев, 29",Россия,imp_manager2,7 (963) 452-32-49,,,
oktyabrskiy.inmetprom.ru,Октябрьский,,,+7 (347) 299-64-67,3472996467;9608006467,oktyabrskiy@inmetprom.ru,"улица Девонская, 8/2",Россия,imp_manager9,7 (962) 611-16-88,,,
achinsk.inmetprom.ru,Ачинск,,,+7 (391) 296-81-18,3912968118;9059768118,achinsk@inmetprom.ru,"улица Назарова, 28Г",Россия,imp_manager2,7 (963) 452-32-49,,,
seversk.inmetprom.ru,Северск,,,+7 (382) 222-69-84,3822226984;9039556984,seversk@inmetprom.ru,"Первомайская улица, 5",Россия,imp_manager2,7 (963) 452-32-49,,,
novokuybyshevsk.inmetprom.ru,Новокуйбышевск,,,+7 (846) 267-10-72,8462671072;9053001072,novokuybyshevsk@inmetprom.ru,"улица Киевская, 36",Россия,imp_manager9,7 (962) 611-16-88,,,
elets.inmetprom.ru,Елец,,,+7 (474) 237-78-60,4742377860;9036437860,elets@inmetprom.ru,"улица Новолипецкая, 3",Россия,imp_manager9,7 (962) 611-16-88,,,
novyy-urengoy.inmetprom.ru,Новый Уренгой,,,+7 (903) 755-36-28,9037553628,novyj-urengoj@inmetprom.ru,"Ямальская улица, 19",Россия,imp_manager2,7 (963) 452-32-49,https://yandex.ru/maps/org/inmetprom/177732955580/,https://2gis.ru/n_urengoy/firm/70000001094976181,
evpatoriya.inmetprom.ru,Евпатория,,,+7 (869) 288-98-68,8692889868,evpatoriya@inmetprom.ru,"улица Фрунзе, 20",Россия,imp_manager8,7 (903) 411-64-28,,,
arzamas.inmetprom.ru,Арзамас,,,+7 (831) 213-68-80,8312136880;9632306880,arzamas@inmetprom.ru,"Парковая улица, 1И",Россия,imp_manager6,7 (963) 230-68-80,,,
obninsk.inmetprom.ru,Обнинск,,,+7 (484) 259-51-86,4842595186;9036365186,obninsk@inmetprom.ru,"проспект Карла Маркса, 70",Россия,imp_manager5,7 (903) 755-38-06,,,
kaspiysk.inmetprom.ru,Каспийск,,,+7 (495) 755-36-28,4957553628;9037553628,kaspiysk@inmetprom.ru,"улица Ленина, 51В",Россия,imp_manager5,7 (903) 755-38-06,,,
elista.inmetprom.ru,Элиста,,,+7 (865) 269-28-86,8652692886;9064792886,elista@inmetprom.ru,"улица Губаревича, 5",Россия,imp_manager8,7 (903) 411-64-28,,,
noyabrsk.inmetprom.ru,Ноябрьск,,,+7 (349) 641-10-56,3496411056;9678958056,noyabrsk@inmetprom.ru,"проспект Мира, 70А",Россия,imp_manager2,7 (963) 452-32-49,https://yandex.ru/maps/org/inmetprom/55656292919/,https://2gis.ru/noyabrsk/firm/70000001095111813,
pushkino.inmetprom.ru,Пушкино,,,+7 (495) 755-36-28,4957553628;9037553628,pushkino@inmetprom.ru,"Железнодорожная улица, 1",Россия,imp_manager5,7 (903) 755-38-06,,,
zhukovskiy.inmetprom.ru,Жуковский,,,+7 (495) 755-36-28,4957553628;9037553628,zhukovskiy@inmetprom.ru,"улица Гагарина, 85",Россия,imp_manager5,7 (903) 755-38-06,,,
artyom.inmetprom.ru,Артем,,,+7 (423) 254-01-18,4232540118;9025240118,artyom@inmetprom.ru,"Амурская улица, 9",Россия,imp_manager2,7 (963) 452-32-49,,,
mezhdurechensk.inmetprom.ru,Междуреченск,,,+7 (384) 224-01-60,3842240160;9618660160,mezhdurechensk@inmetprom.ru,"улица Кузнецкая, 5А",Россия,imp_manager2,7 (963) 452-32-49,,,
leninsk-kuznetskiy.inmetprom.ru,Ленинск-Кузнецкий,,,+7 (384) 224-01-60,3842240160;9618660160,leninsk-kuznetskiy@inmetprom.ru,"проспект Ленина, 59к1",Россия,imp_manager2,7 (963) 452-32-49,,,
sarapul.inmetprom.ru,Сарапул,,,+7 (341) 290-61-97,3412906197;9090606197,sarapul@inmetprom.ru,"улица Горького, 16",Россия,imp_manager3,7 (909) 060-61-97,,,
essentuki.inmetprom.ru,Ессентуки,,,+7 (865) 269-28-86,8652692886;9064792886,essentuki@inmetprom.ru,"Пятигорская улица, 139",Россия,imp_manager8,7 (903) 411-64-28,,,
votkinsk.inmetprom.ru,Воткинск,,,+7 (341) 290-61-97,3412906197;9090606197,votkinsk@inmetprom.ru,"улица Мира, 3",Россия,imp_manager3,7 (909) 060-61-97,,,
noginsk.inmetprom.ru,Ногинск,,,+7 (495) 755-36-28,4957553628;9037553628,noginsk@inmetprom.ru,"улица Климова, 50",Россия,imp_manager5,7 (903) 755-38-06,,,
tobolsk.inmetprom.ru,Тобольск,,,+7 (345) 253-32-49,3452533249;9634523249,tobolsk@inmetprom.ru,"микрорайон Центральный, 27",Россия,imp_manager2,7 (963) 452-32-49,,,
uhta.inmetprom.ru,Ухта,,,+7 (821) 225-13-69,8212251369;9658601369,uhta@inmetprom.ru,"Октябрьская улица, 17А",Россия,imp_manager5,7 (903) 755-38-06,,,
serov.inmetprom.ru,Серов,,,+7 (343) 202-38-68,3432023868;9506313868,serov@inmetprom.ru,"улица Ленина, 162Б",Россия,imp_manager9,7 (962) 611-16-88,,,
berdsk.inmetprom.ru,Бердск,,,+7 (383) 249-82-56,3832498256;9628298256,berdsk@inmetprom.ru,"Озёрная улица, 32к1",Россия,imp_manager2,7 (963) 452-32-49,,,
velikie-luki.inmetprom.ru,Великие Луки,,,+7 (812) 983-53-36,8129835336;9602835336,velikie-luki@inmetprom.ru,"улица Дружбы, 16",Россия,imp_manager7,7 (906) 237-60-86,,,
michurinsk.inmetprom.ru,Мичуринск,,,+7 (475) 243-53-79,4752435379;9641355379,michurinsk@inmetprom.ru,"улица Филиппова, 49Б",Россия,imp_manager5,7 (903) 755-38-06,,,
kiselyovsk.inmetprom.ru,Киселевск,,,+7 (384) 224-01-60,3842240160;9618660160,kiselyovsk@inmetprom.ru,"улица Ленина, 33",Россия,imp_manager2,7 (963) 452-32-49,,,
novotroitsk.inmetprom.ru,Новотроицк,,,+7 (353) 220-08-85,3532200885;9033600885,novotroitsk@inmetprom.ru,"Комсомольский проспект, 6",Россия,imp_manager9,7 (962) 611-16-88,,,
zelenodolsk.inmetprom.ru,Зеленодольск,,,+7 (843) 253-28-86,8432532886;9033052886,zelenodolsk@inmetprom.ru,"улица Чкалова, 4А",Россия,imp_manager6,7 (963) 230-68-80,,,
solikamsk.inmetprom.ru,Соликамск,,,+7 (342) 259-20-56,3422592056;9641902056,solikamsk@inmetprom.ru,"улица 20-летия Победы, 173В",Россия,imp_manager3,7 (909) 060-61-97,,,
ramenskoe.inmetprom.ru,Раменское,,,+7 (495) 755-36-28,4957553628;9037553628,ramenskoe@inmetprom.ru,"Красноармейская улица, 133Б",Россия,imp_manager5,7 (903) 755-38-06,,,
domodedovo.inmetprom.ru,Домодедово,,,+7 (495) 755-36-28,4957553628;9037553628,domodedovo@inmetprom.ru,"Станционная улица, 20Ак1",Россия,imp_manager5,7 (903) 755-38-06,,,
magadan.inmetprom.ru,Магадан,,,+7 (421) 268-06-65,4212680665;9098020665,magadan@inmetprom.ru,"улица Билибина, 2А",Россия,imp_manager2,7 (963) 452-32-49,,,
glazov.inmetprom.ru,Глазов,,,+7 (341) 290-61-97,3412906197;9090606197,glazov@inmetprom.ru,"улица Пряженникова, 67",Россия,imp_manager3,7 (909) 060-61-97,,,
zheleznogorsk.inmetprom.ru,Железногорск,,,+7 (391) 296-81-18,3912968118;9059768118,zheleznogorsk@inmetprom.ru,"улица Рокоссовского, 54",Россия,imp_manager2,7 (963) 452-32-49,,,
kansk.inmetprom.ru,Канск,,,+7 (391) 296-81-18,3912968118;9059768118,kansk@inmetprom.ru,"улица Горького, 51",Россия,imp_manager2,7 (963) 452-32-49,,,
nazran.inmetprom.ru,Назрань,,,+7 (865) 269-28-86,8652692886;9064792886,nazran@inmetprom.ru,"улица Тангиева, 4",Россия,imp_manager8,7 (903) 411-64-28,,,
dolgoprudnyy.inmetprom.ru,Долгопрудный,,,+7 (495) 755-36-28,4957553628;9037553628,dolgoprudnyy@inmetprom.ru,"Лихачёвский проезд, 8",Россия,imp_manager5,7 (903) 755-38-06,,,
kuznetsk.inmetprom.ru,Кузнецк,,,+7 (841) 230-08-89,8412300889;9033230889,kuznetsk@inmetprom.ru,"улица Калинина, 197",Россия,imp_manager6,7 (963) 230-68-80,,,
kineshma.inmetprom.ru,Кинешма,,,+7 (493) 234-31-96,4932343196;9051093196,kineshma@inmetprom.ru,"площадь Революции, 4",Россия,imp_manager5,7 (903) 755-38-06,,,
reutov.inmetprom.ru,Реутов,,,+7 (495) 755-36-28,4957553628;9037553628,reutov@inmetprom.ru,"Юбилейный проспект, 42",Россия,imp_manager5,7 (903) 755-38-06,,,
ust-ilimsk.inmetprom.ru,Усть-Илимск,,,+7 (395) 293-06-68,3952930668;9642180668,ust-ilimsk@inmetprom.ru,"улица Героев Труда, 39",Россия,imp_manager2,7 (963) 452-32-49,,,
usole-sibirskoe.inmetprom.ru,Усолье-Сибирское,,,+7 (395) 293-06-68,3952930668;9642180668,usole-sibirskoe@inmetprom.ru,"Фестивальный проезд, 9",Россия,imp_manager2,7 (963) 452-32-49,,,
kirovo-chepetsk.inmetprom.ru,Кирово-Чепецк,,,+7 (833) 220-65-58,8332206558;9642506558,kirovo-chepetsk@inmetprom.ru,"улица Алексея Некрасова, 29к2",Россия,imp_manager6,7 (963) 230-68-80,,,
hanty-mansiysk.inmetprom.ru,Ханты-Мансийск,,,+7 (346) 270-58-68,3462705868;9088905868,hanty-mansiysk@inmetprom.ru,"улица Мира, 13",Россия,imp_manager2,7 (963) 452-32-49,,,
belovo.inmetprom.ru,Белово,,,+7 (384) 224-01-60,3842240160;9618660160,belovo@inmetprom.ru,"Почтовый переулок, 49",Россия,imp_manager2,7 (963) 452-32-49,,,
anzhero-sudzhensk.inmetprom.ru,Анжеро-Судженск,,,+7 (384) 224-01-60,3842240160;9618660160,anzhero-sudzhensk@inmetprom.ru,"улица Софьи Перовской, 32",Россия,imp_manager2,7 (963) 452-32-49,,,
mihaylovsk.inmetprom.ru,Михайловск,,,+7 (865) 269-28-86,8652692886;9064792886,mihaylovsk@inmetprom.ru,"улица Гоголя, 123",Россия,imp_manager8,7 (903) 411-64-28,,,
vorkuta.inmetprom.ru,Воркута,,,+7 (821) 225-13-69,8212251369;9658601369,vorkuta@inmetprom.ru,"улица Ленина, 49",Россия,imp_manager5,7 (903) 755-38-06,,,
vidnoe.inmetprom.ru,Видное,,,+7 (495) 755-36-28,4957553628;9037553628,vidnoe@inmetprom.ru,"Северная промзона, вл4",Россия,imp_manager5,7 (903) 755-38-06,,,
asbest.inmetprom.ru,Асбест,,,+7 (343) 202-38-68,3432023868;9506313868,asbest@inmetprom.ru,"проспект Ленина, 16",Россия,imp_manager9,7 (962) 611-16-88,,,
cheremhovo.inmetprom.ru,Черемхово,,,+7 (395) 293-06-68,3952930668;9642180668,cheremhovo@inmetprom.ru,"Первомайская улица, 166",Россия,imp_manager2,7 (963) 452-32-49,,,
inmetprom.by,Минск,,,+375 (44) 588-81-48,445888148,minsk@inmetprom.by,"проспект Партизанский, 178/2",Беларусь,imp_by,375 (44) 588-81-48,https://yandex.ru/maps/org/inmetprom/151718579077/,,
gomel.inmetprom.by,Гомель,,,+375 (44) 588-81-48,445888148,gomel@inmetprom.by,"улица Мазурова, 28В",Беларусь,imp_by,375 (44) 588-81-48,https://yandex.ru/maps/org/inmetprom/58358190700/,,
brest.inmetprom.by,Брест,,,+375 (44) 588-81-48,445888148,brest@inmetprom.by,"Варшавское шоссе, 43",Беларусь,imp_by,375 (44) 588-81-48,https://yandex.ru/maps/org/inmetprom/92702622974/,,
vitebsk.inmetprom.by,Витебск,,,+375 (44) 588-81-48,445888148,vitebsk@inmetprom.by,"улица Зеньковой, 1",Беларусь,imp_by,375 (44) 588-81-48,https://yandex.ru/maps/org/inmetprom/115199812188/,,
grodno.inmetprom.by,Гродно,,,+375 (44) 588-81-48,445888148,grodno@inmetprom.by,"переулок Дзержинского, 9",Беларусь,imp_by,375 (44) 588-81-48,https://yandex.ru/maps/org/inmetprom/97809411957/,,
mogilev.inmetprom.by,Могилев,,,+375 (44) 588-81-48,445888148,mogilev@inmetprom.by,"проспект Мира, 73",Беларусь,imp_by,375 (44) 588-81-48,https://yandex.ru/maps/org/inmetprom/50055351728/,,
inmetprom.kz,Астана,,+7 (717) 278-53-04,+7 (717) 262-99-82,7172629982;7172785304,astana@inmetprom.kz,"улица Александра Бараева, 16",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/209753563686/?ll=71.439259%2C51.158569&z=16.89,,"https://www.google.com/maps/place/%D0%98%D0%BD%D0%BC%D0%B5%D1%82%D0%BF%D1%80%D0%BE%D0%BC/@51.1584606,71.4392942,17z/data=!3m1!4b1!4m6!3m5!1s0x42458181db1096e3:0x340a069689acba30!8m2!3d51.1584606!4d71.4392942!16s%2Fg%2F11lw1px4bs?hl=ru&entry=ttu&g_ep=EgoyMDI1MDEyOS4xIKXMDSoASAFQAw%3D%3D"
almaty.inmetprom.kz,Алматы,,+7 (727) 317-27-00,+7 (727) 317-26-58,7273172658;7273172700,almaty@inmetprom.kz,"улица 24 Июня, 27",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/161508473400/,,https://www.google.com/maps/place/%D0%98%D0%BD%D0%BC%D0%B5%D1%82%D0%BF%D1%80%D0%BE%D0%BC/data=!4m2!3m1!1s0x0:0x7f6a67185c74eb7d?sa=X&ved=1t:2428&hl=ru&ictx=111
shymkent.inmetprom.kz,Шымкент,,+7 (708) 211-47-03,+7 (725) 260-36-28,7252603628;7005678938;7082114703,shymkent@inmetprom.kz,"​улица Жандосова, 73",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/213657804250/,,
aktobe.inmetprom.kz,Актобе,,+7 (708) 211-47-03,+7 (713) 273-61-01,7132736101;7082114703,aktobe@inmetprom.kz,"проспект Абилкайыр-хана, 44/3",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/132140850255/,,
karaganda.inmetprom.kz,Караганда,,+7 (708) 211-47-03,+7 (721) 299-71-01,7212997101;7082114703,karaganda@inmetprom.kz,"Бытовая улица, 15/1",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/45019870872/,,
taraz.inmetprom.kz,Тараз,,+7 (708) 211-47-03,+7 (726) 297-09-10,7262970910;7082114703,taraz@inmetprom.kz,"2-й проезд Рахимова, 1а",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/23594323575/,,
ust-kamenogorsk.inmetprom.kz,Усть-Каменогорск,,+7 (708) 211-47-03,+7 (723) 291-04-20,7232910420;7082114703,ust-kamenogorsk@inmetprom.kz,"улица Кабанбай батыра, 49",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/182816184805/,отказали,
pavlodar.inmetprom.kz,Павлодар,,+7 (708) 211-47-03,+7 (718) 278-23-03,7182782303;7082114703,pavlodar@inmetprom.kz,"​проспект Нурсултана Назарбаева, 21/1",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/244610521547/,,
atyrau.inmetprom.kz,Атырау,,+7 (708) 211-47-03,+7 (712) 275-39-10,7122753910;7082114703,atyrau@inmetprom.kz,"​проспект Азаттык, 17",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/140388381283/,,
semey.inmetprom.kz,Семей,,+7 (708) 211-47-03,+7 (708) 427-04-62,7084270462;7082114703,semej@inmetprom.kz,"площадь Абая, 5",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/121554793952/,,
kyzylorda.inmetprom.kz,Кызылорда,,+7 (708) 211-47-03,+7 (724) 292-51-04,7242925104;7082114703,kyzylorda@inmetprom.kz,"улица Мусирали Ажикожа, 89",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/32351369693/,,
aktau.inmetprom.kz,Актау,,+7 (708) 211-47-03,+7 (708) 211-48-27,7082114827;7082114703,aktau@inmetprom.kz,"микрорайон 26-й, 58Б",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/124569124338/,,
kostanay.inmetprom.kz,Костанай,,+7 (708) 211-47-03,+7 (708) 211-47-54,7082114754;7082114703,kostanaj@inmetprom.kz,"​проспект Аль-Фараби, 74",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/32588445424/,,
uralsk.inmetprom.kz,Уральск,,+7 (708) 211-47-03,+7 (708) 211-47-69,7082114769;7082114703,uralsk@inmetprom.kz,"​улица Жубана Молдагалиева, 18",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/179142549149/,,
petropavlovsk.inmetprom.kz,Петропавловск,,+7 (708) 211-47-03,+7 (708) 211-48-25,7082114825;7082114703,petropavlovsk@inmetprom.kz,"​улица Магжана Жумабаева, 109",Казахстан,imp_kz,7 (700) 567-89-38,https://yandex.ru/maps/org/inmetprom/70209951614/,,
